F18 B817 B643 B172 B951 B797 B555 , 11, 12
F26 B345 B142 , 10, 21
F48 B29 B17 B687 B869 B510 B292 B127 , 11, 21
F60 B163 B842 B649 B357 B907 B990 , 1, 1979
F55 B934 B378 B987 , 43, 87
F58 B394 B517 B583 B497 B713 , 25, 31
F62 B887 B653 B865 B773 B475 B312 B744 B946 B602 , 9, 630
F48 B622 B891 B527 B401 B636 , 1, 57
F82 B10 B329 B363 , 12, 24
F90 B674 B176 , 13, 13
F77 B144 B520 B320 B850 , 1612, 2046
F5 B961 B879 B263 B251 B609 , 8, 515
F2 B505 B782 B388 , 26, 53
F64 B211 B933 B539 B818 B127 , 11, 634
F45 B691 B800 B512 , 1664, 2069
F74 B410 B578 , 292, 351
F5 B879 B263 , 8, 10
F5 B995 B741 , 480, 550
F10 B192 B987 B35 , 1825, 2270
F18 B705 B752 B458 , 1, 554
F60 B946 B635 B266 , 36, 1939
F58 B133 B498 B269 B617 B857 B470 , 1, 647
F74 B578 B767 B414 B187 B315 B101 , 292, 468
F80 B115 B884 B917 , 571, 738
F2 B782 B388 B908 , 26, 27
F34 B275 B718 B640 B757 B472 , 14, 14
F28 B467 B427 B91 B691 B418 , 540, 802
F45 B924 B674 B727 B250 B845 , 33, 1833
F10 B439 B85 B416 , 37, 41
F48 B803 B3 B257 , 1, 13
F5 B257 B887 B556 B963 B604 , 1, 2017
F74 B410 B131 B244 B288 B438 B102 B840 B68 B767 , 7, 362
F47 B122 B821 B622 B233 B667 , 22, 30
F64 B211 B977 B673 , 10, 614
F45 B384 B803 B313 B243 B124 , 34, 36
F45 B691 B384 , 34, 1800
F62 B77 B738 B335 B353 B208 , 1, 46
F47 B456 B846 B436 , 22, 48
F82 B655 B381 , 571, 665
F74 B288 B438 B102 , 7, 9
F82 B113 B309 B655 , 571, 716
F34 B511 B886 B536 B834 B16 , 14, 14
F74 B564 B926 B989 B315 B401 B887 , 7, 339
F48 B67 B136 B330 B845 , 1, 8
F77 B829 B552 B139 B352 , 27, 29
F47 B259 B469 B194 B456 B846 B436 B378 , 22, 1715
F93 B71 B629 , 43, 47
F28 B360 B46 B711 , 14, 14
F82 B329 B363 , 12, 12
F77 B173 B766 B829 B552 B139 B352 , 27, 1724
F39 B612 B862 B510 , 28, 28
F10 B439 B85 B416 B857 , 37, 77
F2 B429 B151 B108 B15 B324 B635 B594 , 1638, 2369
F47 B604 B314 B797 B329 B967 , 1600, 2036
F28 B656 B742 B818 , 13, 14
F23 B480 B302 , 33, 33
F82 B529 B242 , 12, 620
F45 B384 B803 B313 B243 , 34, 36
F74 B823 B163 , 6, 6
F14 B953 B837 B116 B888 B22 , 17, 655
F18 B34 B547 B173 , 11, 12
F37 B680 B547 B462 B529 B647 , 28, 1120
F2 B429 B381 B635 B77 B785 B230 B153 , 26, 1882
F45 B963 B835 B744 , 34, 36
F31 B33 B546 B111 B673 B736 B272 , 1190, 1370
F62 B102 B748 B403 , 571, 683
F2 B600 B244 , 26, 29
F26 B209 B610 B967 B331 B538 , 10, 594
F47 B514 B135 , 1, 24
F34 B448 B444 B165 B301 B275 B718 , 14, 1176
F82 B529 B396 B513 B332 B281 B107 , 12, 634
F26 B325 B78 B679 B225 , 10, 11
F26 B712 B345 B142 B264 , 10, 23
F2 B505 B782 B388 B908 B165 , 26, 55
F47 B572 B559 B844 B823 , 22, 25
F5 B136 B270 B354 B793 , 8, 17
F62 B887 B653 B865 B773 B475 B312 , 9, 629
F2 B50 B320 B893 B107 , 26, 81
F20 B267 B907 B370 , 10, 609
F55 B826 B896 B143 B249 , 43, 1785
F25 B470 B83 B429 B608 B441 , 18, 566
F31 B33 B546 B111 , 1190, 1280
F14 B524 B279 B360 B391 , 16, 18
F82 B529 B143 B902 B603 B409 B328 , 12, 633
F80 B142 B602 B97 , 14, 14
F64 B788 B559 B512 B476 B259 B417 , 11, 34
F5 B609 B963 B848 B447 B622 , 8, 25
F2 B225 B814 B611 B366 , 1, 20
F18 B752 B458 , 1, 1
F18 B817 B643 B172 B951 B797 , 11, 11
F20 B137 B519 B824 B610 B142 B128 B835 B124 , 1, 8
F26 B209 B886 B686 B211 B712 B345 B142 , 10, 603
F6 B472 B280 , 1, 1
F16 B10 B800 , 16, 17
F82 B143 B902 B603 B409 B328 , 12, 25
F45 B800 B512 , 1664, 1933
F90 B204 B370 , 1, 3
F39 B583 B612 B862 , 28, 28
F93 B707 B71 B629 , 43, 47
F47 B469 B194 , 22, 22
F20 B853 B444 , 10, 10
F48 B883 B220 , 11, 23
F47 B366 B290 , 1, 24
F2 B429 B600 B244 B505 B782 B388 B908 B165 , 26, 1774
F87 B296 B712 B604 , 8, 8
F29 B610 B984 B986 , 540, 675
F87 B512 B505 B112 B378 , 7, 275
F48 B113 B563 B922 B44 B831 B302 , 571, 833
F47 B846 B436 B378 B334 , 22, 49
F5 B251 B609 B963 , 8, 25
F64 B959 B850 B738 , 571, 696
F2 B594 B358 B958 , 1, 433
F13 B303 B962 , 23, 23
F62 B842 B726 , 9, 9
F18 B342 B856 B227 B926 , 511, 684
F97 B57 B897 , 15, 15
F24 B645 B742 , 20, 20
F47 B572 B559 B844 , 22, 22
F20 B578 B67 B113 B317 , 9, 40
F31 B344 B955 B973 , 15, 30
F45 B800 B512 B845 , 1664, 2100
F5 B501 B995 B741 B257 B264 , 480, 651
F31 B781 B202 B48 B871 B438 , 15, 15
F77 B766 B829 B552 B139 B352 B860 B355 , 27, 30
F60 B765 B473 , 36, 40
F77 B286 B607 , 27, 28
F55 B426 B746 , 43, 44
F62 B773 B475 B312 B744 B946 , 9, 12
F62 B793 B454 B210 , 9, 11
F82 B396 B513 B332 B281 , 12, 26
F64 B211 B765 B712 B106 B841 B653 B715 , 10, 616
F39 B601 B895 B934 B177 , 1120, 1344
F100 B437 B837 B621 B824 B369 , 39, 3991
F24 B380 B6 B170 B454 , 19, 19
F26 B575 B51 , 540, 620
F58 B664 B14 , 26, 28
F74 B410 B88 B326 B344 B391 B940 B692 B736 B132 , 6, 366
F2 B429 B151 , 1638, 1849
F42 B437 B533 B167 B92 B683 , 1697, 2520
F47 B259 B469 B194 B456 B846 B436 , 22, 1713
F18 B432 B916 B504 B34 B547 , 11, 14
F28 B746 B299 B552 B153 B811 B860 , 13, 620
F74 B29 B851 , 6, 6
F48 B113 B53 B349 B734 , 10, 624
F20 B444 B942 B672 B985 , 10, 12
F5 B388 B793 , 8, 17
F6 B485 B472 B280 , 1, 537
F20 B763 B755 B579 , 571, 686
F25 B902 B153 , 512, 584
F47 B259 B143 B604 B314 B797 B329 B967 , 1600, 2210
F74 B410 B960 B889 B931 B14 B657 B527 , 1, 1760
F48 B891 B527 B401 , 1, 54
F48 B68 B622 B891 B527 B401 B636 , 1, 59
F87 B555 B313 B458 , 8, 8
F47 B514 B135 B427 B366 , 1, 27
F13 B827 B754 B746 , 4230, 4365
F55 B143 B249 , 43, 43
F62 B592 B292 , 10, 21
F58 B994 B266 B394 , 25, 1770
F5 B887 B556 B963 B604 B521 B364 B668 B263 , 1, 120
F13 B904 B249 B303 , 23, 23
F26 B967 B331 B538 B466 B849 , 10, 25
F23 B262 B100 , 33, 35
F25 B96 B897 B38 B290 , 512, 656
F58 B227 B549 , 25, 77
F48 B811 B663 B705 B579 B693 , 11, 634
F10 B377 B782 , 37, 40
F48 B113 B563 B922 B44 B831 B302 B517 , 571, 874
F74 B360 B126 B152 B46 B733 , 6, 7
F58 B664 B14 B42 , 26, 29
F64 B715 B853 , 10, 11
F58 B704 B938 B308 B135 , 1, 27
F74 B410 B381 B823 B163 B360 B126 B152 B46 , 6, 333
F74 B102 B840 B68 B767 , 7, 335
F5 B589 B669 , 8, 17
F28 B299 B552 B153 , 13, 14
F5 B879 B263 B251 B609 B963 , 8, 27
F18 B529 B342 B856 B227 B926 B503 , 511, 769
F55 B826 B148 , 1, 620
F28 B467 B427 , 540, 646
F82 B69 B990 B142 , 12, 24
F34 B718 B640 , 14, 14
F93 B547 B177 , 1792, 2140
F75 B16 B660 , 496, 618
F64 B211 B191 B334 B959 , 571, 751
F48 B663 B705 B579 B693 B883 , 11, 33
F23 B254 B872 B706 , 33, 35
F31 B546 B111 B673 , 1190, 1280
F13 B904 B249 , 23, 23
F47 B604 B314 B797 B329 B967 B359 , 1600, 2124
F55 B40 B786 B514 , 43, 44
F64 B977 B673 B687 B761 B658 B465 B40 , 10, 14
F48 B458 B411 B803 B3 B257 , 1, 25
F62 B102 B77 B738 B335 , 1, 1679
F26 B209 B575 B51 B190 B636 , 540, 738
F28 B746 B360 , 14, 606
F2 B358 B958 B440 B225 B814 , 1, 12
F74 B767 B414 , 292, 365
F47 B797 B329 , 1600, 1776
F87 B512 B290 , 244, 306
F62 B506 B592 B292 B853 B37 , 10, 30
F87 B512 B889 B296 B712 B604 B773 , 8, 275
F74 B410 B131 B244 B288 , 7, 333
F58 B133 B498 B269 B617 B857 B470 B518 , 1, 647
F58 B117 B887 B227 B549 B833 , 25, 104
F96 B391 B982 , 1607, 1934
F90 B346 B867 , 13, 593
F34 B448 B123 B285 B214 , 1148, 1260
F62 B820 B793 B454 B210 B848 B771 B497 B241 , 9, 39
F10 B656 B791 , 37, 37
F45 B963 B835 B744 B264 , 34, 37
F93 B463 B942 B34 , 1, 1
F60 B267 B371 B393 B163 B47 , 1792, 2519
F74 B381 B823 B163 , 6, 6
F64 B788 B559 B512 B476 , 11, 34
F10 B57 B979 , 37, 39
F5 B961 B370 B729 B451 B149 , 8, 524
F80 B592 B701 , 14, 15
F64 B191 B527 B553 B131 B734 B268 , 1, 625
F45 B250 B845 , 33, 1831
F14 B953 B3 B995 B859 B568 , 17, 655
F64 B933 B539 B818 B127 , 11, 31
F5 B137 B501 B995 B741 B257 B264 B13 , 480, 697
F77 B352 B860 , 27, 28
F62 B430 B96 B398 , 571, 683
F62 B728 B994 B842 B726 , 9, 19
F58 B550 B117 B887 , 25, 26
F48 B113 B68 B622 , 1, 1738
F90 B346 B238 B229 B575 B142 B973 , 540, 857
F10 B207 B439 B85 , 37, 1975
F20 B755 B579 , 571, 647
F14 B588 B615 B927 , 571, 770
F80 B911 B181 , 14, 15
F28 B467 B427 B91 , 540, 698
F74 B244 B288 B438 B102 B840 B68 , 7, 11
F6 B551 B882 B456 B685 , 14, 15
F5 B381 B16 , 8, 10
F48 B29 B17 B687 B869 B510 , 11, 21
F28 B746 B467 B427 B91 B691 B418 , 540, 855
F75 B471 B263 B653 , 496, 678
F16 B284 B930 , 16, 16
F62 B747 B950 B367 B728 B994 , 9, 20
F87 B757 B752 , 8, 8
F90 B229 B575 B142 , 540, 698
F28 B809 B279 B578 B871 , 13, 39
F2 B594 B358 B958 B440 , 1, 433
F20 B444 B942 B672 , 10, 11
F2 B635 B77 B785 B230 B153 , 26, 1802
F39 B315 B8 , 28, 28
F93 B987 B463 , 1, 1967
F20 B507 B630 , 571, 645
F27 B885 B612 , 30, 30
F31 B202 B48 , 15, 15
F93 B274 B37 , 44, 45
F2 B151 B108 , 1638, 1874
F58 B692 B747 B758 B609 B999 , 1664, 2171
F18 B458 B700 B963 B91 B879 , 1, 1
F80 B115 B884 B917 B350 , 571, 794
F74 B657 B527 , 1, 4
F64 B761 B658 , 10, 11
F28 B46 B711 , 14, 14
F48 B113 B120 B205 , 1, 274
F60 B371 B393 B163 B47 , 1792, 2374
F96 B786 B988 B523 , 41, 83
F62 B403 B976 B430 B96 , 571, 720
F74 B823 B163 B360 , 6, 6
F62 B748 B403 , 571, 645
F74 B931 B14 B657 B527 B207 B49 , 1, 7
F47 B823 B574 , 22, 27
F20 B519 B824 B610 B142 B128 , 1, 4
F24 B602 B660 B990 B488 , 988, 1144
F47 B421 B152 B134 B57 B761 , 21, 45
F10 B207 B545 B81 B192 B987 B35 , 1825, 2712
F58 B826 B526 B335 B6 , 1, 3
F82 B794 B430 , 12, 15
F48 B845 B659 , 1, 4
F47 B469 B194 B456 B846 B436 B378 B334 , 22, 51
F48 B291 B377 , 1, 11
F62 B475 B312 , 9, 11
F77 B173 B766 B829 B552 , 27, 1723
F64 B191 B334 B959 B850 B738 B549 B997 , 571, 864
F18 B432 B916 B504 B34 B547 B173 , 11, 14
F31 B546 B111 B673 B736 B272 , 1190, 1355
F100 B437 B831 B148 B14 , 3913, 4223
F48 B625 B2 B113 B53 B349 B734 B276 , 10, 635
F47 B667 B558 , 22, 25
F74 B410 B88 B326 B344 B391 B940 B692 , 6, 352
F55 B826 B838 B426 B746 , 43, 1786
F96 B825 B99 B294 , 41, 43
F62 B887 B820 B793 B454 B210 , 9, 610
F20 B485 B808 B936 B702 , 9, 10
F74 B410 B578 B767 , 292, 377
F77 B320 B426 B70 B19 B513 , 1, 1728
F25 B895 B680 , 18, 36
F87 B512 B290 B522 B337 B823 , 244, 399
F62 B454 B210 B848 B771 , 9, 11
F10 B207 B401 B728 B656 B791 B991 , 37, 1976
F23 B525 B507 B201 B33 B948 , 33, 1710
F60 B990 B369 B528 B154 , 37, 40
F74 B244 B288 B438 , 7, 8
F80 B507 B697 B590 , 14, 627
F26 B209 B431 B922 B721 B621 B951 B869 , 10, 601
F48 B377 B458 B411 B803 , 1, 13
F58 B994 B885 , 1664, 1869
F20 B639 B993 B707 B895 B347 B804 , 9, 30
F82 B113 B309 B655 B381 B416 , 571, 810
F96 B602 B825 , 41, 1773
F42 B78 B255 B707 B966 , 42, 45
F82 B529 B147 B10 , 12, 632
F55 B816 B666 , 1612, 1956
F2 B429 B381 B635 B77 B785 B230 B153 B299 , 26, 1908
F26 B610 B967 B331 B538 B466 B849 B780 , 10, 35
F18 B817 B643 B172 B951 , 11, 11
F14 B615 B927 B794 , 571, 769
F47 B625 B243 , 22, 24
F42 B528 B76 , 41, 43
F23 B766 B529 B908 B655 , 1544, 2067
F28 B299 B552 , 13, 14
F29 B136 B437 , 12, 12
F62 B738 B335 B353 , 1, 3
F47 B122 B821 B622 , 22, 27
F82 B513 B332 B281 , 12, 25
F58 B191 B875 B826 B526 B335 B6 , 1, 3
F74 B410 B131 B244 B288 B438 B102 , 7, 335
F48 B17 B687 B869 B510 B292 , 11, 21
F47 B122 B821 B622 B233 , 22, 27
F20 B60 B560 B578 , 9, 28
F14 B888 B22 , 17, 18
F18 B529 B342 B856 B227 B926 , 511, 727
F80 B697 B590 B794 B159 B118 , 14, 15
F87 B772 B388 B555 B313 , 8, 8
F62 B723 B514 , 1, 1
F2 B108 B15 , 1638, 1872
F25 B429 B608 B441 , 18, 36
F42 B504 B802 , 41, 42
F48 B17 B687 B869 B510 , 11, 21
F47 B469 B194 B456 B846 B436 , 22, 48
F18 B676 B737 B35 B200 , 1, 4
F20 B707 B895 B347 , 9, 21
F62 B744 B946 B602 , 9, 10
F2 B225 B814 B611 , 1, 20
F100 B33 B452 B522 , 39, 39
F75 B263 B653 , 496, 617
F47 B259 B421 B152 B134 , 21, 1711
F5 B961 B959 B137 B501 , 480, 613
F77 B173 B359 , 27, 1723
F5 B995 B741 B257 B264 , 480, 612
F23 B18 B924 B453 , 1, 1675
F62 B773 B475 B312 B744 B946 B602 , 9, 13
F5 B669 B388 B793 B89 B34 B216 , 8, 35
F74 B126 B152 , 6, 7
F74 B187 B315 B101 , 292, 382
F58 B198 B542 B115 , 25, 27
F93 B177 B174 B987 B790 , 1792, 2491
F6 B417 B234 , 14, 14
F20 B267 B639 B993 B707 B895 B347 B804 , 9, 629
F28 B809 B279 , 13, 13
F45 B832 B358 , 34, 34
F60 B660 B990 B369 B528 , 37, 41
F23 B18 B924 B453 B571 , 1, 1675
F47 B152 B134 B57 B761 B304 , 21, 66
F23 B525 B507 B201 , 33, 1709
F42 B437 B547 , 41, 1863
F2 B381 B635 B77 B785 B230 B153 , 26, 1829
F60 B344 B765 , 36, 39
F58 B885 B133 B692 B747 B758 , 1664, 2172
F62 B632 B11 B723 B514 , 1, 12
F58 B133 B498 B269 B617 B857 , 1, 637
F48 B136 B330 B845 , 1, 7
F82 B603 B409 , 12, 12
F2 B151 B108 B15 B324 B635 B594 , 1638, 2316
F45 B963 B835 B744 B264 B346 , 34, 71
F90 B674 B176 B497 B249 , 13, 13
F23 B262 B100 B397 B480 , 33, 37
F47 B329 B24 B514 B135 B427 B366 B290 , 1, 1735
F42 B78 B255 , 42, 43
F62 B454 B210 , 9, 10
F93 B681 B83 B154 , 43, 43
F62 B653 B865 B773 B475 , 9, 30
F48 B625 B2 B113 , 10, 633
F77 B173 B144 B520 B320 B850 B409 , 1612, 2292
F48 B333 B947 , 1, 1
F97 B455 B875 , 15, 15
F62 B820 B793 B454 B210 B848 , 9, 11
F20 B95 B485 , 9, 18
F62 B102 B748 B403 B976 , 571, 721
F28 B279 B578 , 13, 13
F28 B279 B578 B871 , 13, 39
F25 B83 B429 B608 , 18, 18
F42 B437 B533 , 1697, 2028
F62 B96 B398 , 571, 655
F26 B922 B721 , 10, 11
F47 B259 B421 B152 B134 B57 B761 B304 B700 B815 , 21, 1735
F60 B393 B163 , 1792, 2083
F58 B747 B758 B609 , 1664, 1993
F62 B592 B292 B853 B37 , 10, 30
F47 B122 B821 , 22, 26
F58 B439 B43 B198 B542 , 25, 29
F20 B993 B707 B895 B347 B804 B671 , 9, 30
F20 B370 B853 B444 , 10, 11
F20 B347 B804 B671 , 9, 20
F28 B427 B91 B691 , 540, 697
F74 B767 B414 B187 , 292, 391
F47 B259 B625 B243 B122 B821 B622 B233 B667 , 22, 1697
F97 B455 B875 B613 , 15, 15
F6 B960 B238 , 14, 28
F74 B338 B638 , 6, 13
F62 B848 B771 , 9, 10
F23 B100 B397 B480 B302 , 33, 37
F60 B163 B842 , 1, 1938
F64 B841 B653 B715 B853 , 10, 12
F34 B123 B285 , 1148, 1204
F77 B520 B320 B850 B409 B727 , 1612, 2208
F62 B728 B994 B842 B726 B650 , 9, 19
F23 B525 B262 B100 B397 B480 , 33, 1712
F26 B209 B575 , 540, 620
F58 B704 B938 B308 B135 B709 B871 , 1, 52
F97 B167 B975 B157 B705 B715 , 511, 808
F14 B953 B3 B995 , 17, 654
F82 B147 B10 B329 B363 B34 B176 , 12, 24
F13 B746 B826 , 4230, 4343
F90 B309 B204 B370 B273 , 1, 38
F23 B100 B397 , 33, 37
F58 B549 B833 , 25, 76
F5 B793 B89 B34 B216 , 8, 33
F26 B621 B951 B869 B302 , 10, 20
F62 B102 B77 B738 B335 B353 , 1, 1679
F13 B585 B81 B311 , 22, 22
F20 B749 B42 B781 B95 B485 B808 B936 B702 , 9, 38
F26 B209 B886 B686 B211 , 10, 591
F64 B673 B687 B761 B658 B465 B40 , 10, 14
F26 B686 B211 B712 B345 B142 B264 , 10, 23
F23 B201 B33 B948 , 33, 34
F58 B308 B135 B709 B871 B587 , 1, 28
F64 B211 B977 B673 B687 B761 B658 B465 , 10, 618
F27 B487 B885 B612 , 30, 30
F23 B2 B139 B590 , 32, 35
F74 B381 B823 , 6, 6
F42 B437 B625 B504 B802 , 41, 1864
F74 B410 B131 B244 , 7, 333
F5 B961 B834 B589 B669 B388 B793 B89 B34 , 8, 539
F20 B255 B44 B330 B769 , 1, 1636
F47 B572 B559 B844 B823 B574 , 22, 27
F5 B136 B270 , 8, 8
F58 B43 B198 B542 B115 B630 B137 , 25, 32
F97 B167 B975 B157 , 511, 690
F34 B448 B123 B285 B214 B149 B425 , 1148, 1316
F58 B692 B747 B758 , 1664, 1969
F29 B111 B729 B848 B122 , 11, 599
F64 B131 B734 B268 , 1, 11
F55 B249 B543 , 43, 43
F26 B886 B686 B211 B712 , 10, 22
F48 B705 B579 B693 , 11, 22
F82 B603 B409 B328 B799 , 12, 12
F28 B552 B153 B811 B860 , 13, 27
F77 B267 B820 , 27, 59
F48 B113 B120 B205 B890 B798 , 1, 274
F47 B57 B761 B304 , 21, 44
F64 B211 B788 B559 , 11, 614
F37 B928 B205 , 1064, 1176
F48 B510 B292 , 11, 21
F93 B547 B784 B681 B83 , 43, 1966
